method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0,reward_type
scope,512,8,333,2.452509378876387,3.424606804106137,-0.9720974252297498,0.9720974252297498,0.2838566529927452,0.9449734041383091,0.82275390625,-2.8,linear
naive,512,8,334,-0.3117833733558655,3.456389034519293,-3.7681724078751584,3.7681724078751584,1.0902049422799502,14.199123295471669,0.83447265625,-2.8,linear
prox,512,8,334,3.915262222290039,3.456389034519293,0.45887318777074615,0.45887318777074615,0.13276086204068324,0.21056460245488645,0.83447265625,-2.8,linear
ipw,512,8,334,0.8827590942382812,3.456389034519293,-2.5736299402810117,2.5736299402810117,0.7446007710873745,6.623571069510843,0.83447265625,-2.8,linear
impute,512,8,334,3.5804920196533203,3.456389034519293,0.1241029851340274,0.1241029851340274,0.035905386776372346,0.015401550919176625,0.83447265625,-2.8,linear
scope,512,8,334,2.416993805481157,3.456389034519293,-1.0393952290381359,1.0393952290381359,0.3007170832500609,1.080342442147239,0.83447265625,-2.8,linear
naive,512,8,335,1.2808200120925903,3.4260104659992017,-2.1451904539066113,2.1451904539066113,0.626148248873187,4.601842083532053,0.851806640625,-2.8,linear
prox,512,8,335,4.275485515594482,3.4260104659992017,0.8494750495952808,0.8494750495952808,0.2479487608183736,0.7216078598849047,0.851806640625,-2.8,linear
ipw,512,8,335,1.9843626022338867,3.4260104659992017,-1.441647863765315,1.441647863765315,0.4207949386239998,2.078348563099096,0.851806640625,-2.8,linear
impute,512,8,335,3.569075107574463,3.4260104659992017,0.14306464157526122,0.14306464157526122,0.0417583784390268,0.020467491669057963,0.851806640625,-2.8,linear
scope,512,8,335,2.0162728614418413,3.4260104659992017,-1.4097376045573604,1.4097376045573604,0.4114808225333918,1.9873601137031247,0.851806640625,-2.8,linear
naive,512,8,336,-0.31619173288345337,3.3953878145960616,-3.711579547479515,3.711579547479515,1.0931238933956855,13.775822737268241,0.820556640625,-2.8,linear
prox,512,8,336,4.681199073791504,3.3953878145960616,1.2858112591954423,1.2858112591954423,0.37869348934693375,1.6533105942737687,0.820556640625,-2.8,linear
ipw,512,8,336,1.5560137033462524,3.3953878145960616,-1.8393741112498092,1.8393741112498092,0.5417272522869773,3.3832971211360254,0.820556640625,-2.8,linear
impute,512,8,336,3.066788911819458,3.3953878145960616,-0.32859890277660364,0.32859890277660364,0.09677801792302657,0.10797723890598782,0.820556640625,-2.8,linear
scope,512,8,336,3.4245634984613327,3.3953878145960616,0.02917568386527103,0.02917568386527103,0.008592739757105469,0.0008512205290062362,0.820556640625,-2.8,linear
naive,512,8,337,-1.1209352016448975,3.4175496231092564,-4.538484824754153,4.538484824754153,1.3279938333785128,20.59784450452374,0.832763671875,-2.8,linear
prox,512,8,337,4.3178863525390625,3.4175496231092564,0.9003367294298061,0.9003367294298061,0.26344510796325693,0.81060622636036,0.832763671875,-2.8,linear
ipw,512,8,337,18.99579620361328,3.4175496231092564,15.578246580504025,15.578246580504025,4.558308817277999,242.68176652298536,0.832763671875,-2.8,linear
impute,512,8,337,1.6401221752166748,3.4175496231092564,-1.7774274478925816,1.7774274478925816,0.5200882632028891,3.1592483325219356,0.832763671875,-2.8,linear
scope,512,8,337,2.89194060879901,3.4175496231092564,-0.5256090143102465,0.5256090143102465,0.15379703948001555,0.27626483592418893,0.832763671875,-2.8,linear
naive,512,8,338,-6.518495559692383,3.4327302726339344,-9.951225832326317,9.951225832326317,2.8989244834231442,99.02689556595861,0.845458984375,-2.8,linear
prox,512,8,338,4.562419891357422,3.4327302726339344,1.1296896187234875,1.1296896187234875,0.3290936161601408,1.2761986346516185,0.845458984375,-2.8,linear
ipw,512,8,338,1.4848427772521973,3.4327302726339344,-1.947887495381737,1.947887495381737,0.5674455435402219,3.794265694664537,0.845458984375,-2.8,linear
impute,512,8,338,2.1942577362060547,3.4327302726339344,-1.2384725364278797,1.2384725364278797,0.36078352741580233,1.5338142234861059,0.845458984375,-2.8,linear
scope,512,8,338,2.705108810580064,3.4327302726339344,-0.7276214620538703,0.7276214620538703,0.21196581271023263,0.5294329920414119,0.845458984375,-2.8,linear
naive,512,8,339,-0.8387305736541748,3.432678490638881,-4.2714090642930564,4.2714090642930564,1.2443370609689908,18.244935394524884,0.827880859375,-2.8,linear
prox,512,8,339,4.7358293533325195,3.432678490638881,1.3031508626936383,1.3031508626936383,0.3796309110356267,1.698202170939174,0.827880859375,-2.8,linear
ipw,512,8,339,1.4707280397415161,3.432678490638881,-1.961950450897365,1.961950450897365,0.5715508913076832,3.849249571776374,0.827880859375,-2.8,linear
impute,512,8,339,4.5227837562561035,3.432678490638881,1.0901052656172223,1.0901052656172223,0.3175669578697814,1.1883294901263948,0.827880859375,-2.8,linear
scope,512,8,339,2.6004710396350434,3.432678490638881,-0.8322074510038378,0.8322074510038378,0.24243675988686883,0.6925692415063051,0.827880859375,-2.8,linear
naive,512,8,340,0.8127357959747314,3.4600066740512245,-2.647270878076493,2.647270878076493,0.7651057143704518,7.008043101911887,0.833740234375,-2.8,linear
prox,512,8,340,4.404266357421875,3.4600066740512245,0.9442596833706505,0.9442596833706505,0.27290689652486805,0.891626349639241,0.833740234375,-2.8,linear
ipw,512,8,340,-0.11315266788005829,3.4600066740512245,-3.573159341931283,3.573159341931283,1.0327030201209326,12.767467682830798,0.833740234375,-2.8,linear
impute,512,8,340,5.110769271850586,3.4600066740512245,1.6507625977993614,1.6507625977993614,0.47709809642260886,2.725017154293296,0.833740234375,-2.8,linear
scope,512,8,340,2.6688892544150287,3.4600066740512245,-0.7911174196361959,0.7911174196361959,0.2286462120345851,0.6258667716518328,0.833740234375,-2.8,linear
naive,512,8,341,-2.1995325088500977,3.4382448228316798,-5.637777331681777,5.637777331681777,1.6397253896069564,31.784533241624896,0.81982421875,-2.8,linear
prox,512,8,341,4.641902446746826,3.4382448228316798,1.2036576239151464,1.2036576239151464,0.3500790914952457,1.448791675609056,0.81982421875,-2.8,linear
ipw,512,8,341,0.35954171419143677,3.4382448228316798,-3.078703108640243,3.078703108640243,0.8954287048426864,9.478412831151095,0.81982421875,-2.8,linear
impute,512,8,341,4.560644149780273,3.4382448228316798,1.1223993269485937,1.1223993269485937,0.3264454350357182,1.2597802491346561,0.81982421875,-2.8,linear
scope,512,8,341,1.9901974665825541,3.4382448228316798,-1.4480473562491256,1.4480473562491256,0.4211588850896716,2.096841145940082,0.81982421875,-2.8,linear
naive,512,8,342,-3.4846417903900146,3.4020108426008884,-6.886652632990903,6.886652632990903,2.0242888549190967,47.425984487480534,0.84033203125,-2.8,linear
prox,512,8,342,4.2461652755737305,3.4020108426008884,0.8441544329728421,0.8441544329728421,0.24813396312619432,0.7125967067077006,0.84033203125,-2.8,linear
ipw,512,8,342,-8.996122360229492,3.4020108426008884,-12.39813320283038,12.39813320283038,3.644354405805427,153.7137069151251,0.84033203125,-2.8,linear
impute,512,8,342,3.1747798919677734,3.4020108426008884,-0.22723095063311494,0.22723095063311494,0.06679312945969139,0.051633904925629116,0.84033203125,-2.8,linear
scope,512,8,342,2.5470170106085757,3.4020108426008884,-0.8549938319923127,0.8549938319923127,0.25132013728053176,0.7310144527448991,0.84033203125,-2.8,linear
naive,512,8,343,1.9642088413238525,3.420893520755431,-1.4566846794315786,1.4566846794315786,0.42581994165954073,2.121930255290681,0.839599609375,-2.8,linear
prox,512,8,343,4.734708309173584,3.420893520755431,1.3138147884181528,1.3138147884181528,0.38405603110617276,1.7261092982662356,0.839599609375,-2.8,linear
ipw,512,8,343,1.8773767948150635,3.420893520755431,-1.5435167259403677,1.5435167259403677,0.4512027973321763,2.382443883257672,0.839599609375,-2.8,linear
impute,512,8,343,1.421008825302124,3.420893520755431,-1.9998846954533072,1.9998846954533072,0.5846088699690587,3.999538795108367,0.839599609375,-2.8,linear
scope,512,8,343,2.084553452856626,3.420893520755431,-1.336340067898805,1.336340067898805,0.3906406498158712,1.785804777071783,0.839599609375,-2.8,linear
naive,512,8,344,-1.568852424621582,3.43698832949251,-5.005840754114092,5.005840754114092,1.456461376711521,25.058441655549544,0.827392578125,-2.8,linear
prox,512,8,344,4.836208820343018,3.43698832949251,1.3992204908505075,1.3992204908505075,0.4071065586239887,1.9578179820159352,0.827392578125,-2.8,linear
ipw,512,8,344,-21.652172088623047,3.43698832949251,-25.089160418115558,25.089160418115558,7.299751414000323,629.4659704859364,0.827392578125,-2.8,linear
impute,512,8,344,4.064774513244629,3.43698832949251,0.6277861837521188,0.6277861837521188,0.18265589625811002,0.39411549251004907,0.827392578125,-2.8,linear
scope,512,8,344,2.718550613700709,3.43698832949251,-0.7184377157918012,0.7184377157918012,0.20903117698333365,0.5161527514721409,0.827392578125,-2.8,linear
naive,512,8,345,1.007685899734497,3.4423255467316807,-2.4346396469971836,2.4346396469971836,0.7072659497033204,5.927470210730571,0.833740234375,-2.8,linear
prox,512,8,345,4.437317371368408,3.4423255467316807,0.9949918246367275,0.9949918246367275,0.2890464051493978,0.9900087310939244,0.833740234375,-2.8,linear
ipw,512,8,345,0.1264297068119049,3.4423255467316807,-3.3158958399197758,3.3158958399197758,0.9632720075148198,10.995165221197276,0.833740234375,-2.8,linear
impute,512,8,345,3.152637481689453,3.4423255467316807,-0.28968806504222755,0.28968806504222755,0.08415475558878276,0.08391917502790985,0.833740234375,-2.8,linear
scope,512,8,345,3.2322218916911614,3.4423255467316807,-0.2101036550405193,0.2101036550405193,0.06103538209510789,0.04414354586138554,0.833740234375,-2.8,linear
naive,512,8,346,2.9786181449890137,3.4490566394667925,-0.47043849447777886,0.47043849447777886,0.13639627981015306,0.22131237708651916,0.824951171875,-2.8,linear
prox,512,8,346,4.778580188751221,3.4490566394667925,1.3295235492844282,1.3295235492844282,0.3854745480462641,1.7676328681018634,0.824951171875,-2.8,linear
ipw,512,8,346,2.833113193511963,3.4490566394667925,-0.6159434459548296,0.6159434459548296,0.1785831635545572,0.37938632861471017,0.824951171875,-2.8,linear
impute,512,8,346,1.9541594982147217,3.4490566394667925,-1.4948971412520708,1.4948971412520708,0.43342203318620326,2.234717462923614,0.824951171875,-2.8,linear
scope,512,8,346,3.0041374385272253,3.4490566394667925,-0.44491920093956727,0.44491920093956727,0.12899735998778775,0.19795309536470304,0.824951171875,-2.8,linear
naive,512,8,347,0.9928399324417114,3.400720988309932,-2.4078810558682204,2.4078810558682204,0.708050164699008,5.797891179209056,0.833740234375,-2.8,linear
prox,512,8,347,4.439871788024902,3.400720988309932,1.0391507997149705,1.0391507997149705,0.3055677908558446,1.0798343845482627,0.833740234375,-2.8,linear
ipw,512,8,347,26.576473236083984,3.400720988309932,23.175752247774053,23.175752247774053,6.81495257254015,537.115492250204,0.833740234375,-2.8,linear
impute,512,8,347,5.28139066696167,3.400720988309932,1.880669678651738,1.880669678651738,0.5530208697263286,3.5369184402000315,0.833740234375,-2.8,linear
scope,512,8,347,2.365601701353579,3.400720988309932,-1.0351192869563528,1.0351192869563528,0.30438230319823434,1.0714719382290283,0.833740234375,-2.8,linear
naive,512,8,348,1.218846321105957,3.444559543259354,-2.225713222153397,2.225713222153397,0.6461532147147484,4.953799347268456,0.84326171875,-2.8,linear
prox,512,8,348,4.096899509429932,3.444559543259354,0.6523399661705778,0.6523399661705778,0.18938269406523672,0.42554743146343055,0.84326171875,-2.8,linear
ipw,512,8,348,0.9272300601005554,3.444559543259354,-2.5173294831587985,2.5173294831587985,0.730813171189028,6.336947726780544,0.84326171875,-2.8,linear
impute,512,8,348,3.2591519355773926,3.444559543259354,-0.1854076076819613,0.1854076076819613,0.053826216488196514,0.03437598098634807,0.84326171875,-2.8,linear
scope,512,8,348,2.5303435741680866,3.444559543259354,-0.9142159690912672,0.9142159690912672,0.26540867057452766,0.8357908381414849,0.84326171875,-2.8,linear
naive,512,8,349,1.2020783424377441,3.419883419700638,-2.2178050772628937,2.2178050772628937,0.6485031227927153,4.91865936073307,0.825927734375,-2.8,linear
prox,512,8,349,4.427211284637451,3.419883419700638,1.0073278649368134,1.0073278649368134,0.2945503519605328,1.014709427478159,0.825927734375,-2.8,linear
ipw,512,8,349,1.5002161264419556,3.419883419700638,-1.9196672932586822,1.9196672932586822,0.5613253604494862,3.6851225168071156,0.825927734375,-2.8,linear
impute,512,8,349,3.006662130355835,3.419883419700638,-0.41322128934480284,0.41322128934480284,0.12082905720247461,0.17075183396778126,0.825927734375,-2.8,linear
scope,512,8,349,2.5145462010102446,3.419883419700638,-0.9053372186903932,0.9053372186903932,0.2647275089773799,0.8196354795460569,0.825927734375,-2.8,linear
naive,512,8,350,0.6191662549972534,3.4396155423399004,-2.820449287342647,2.820449287342647,0.8199896914711441,7.9549341824716455,0.82958984375,-2.8,linear
prox,512,8,350,4.411599159240723,3.4396155423399004,0.9719836169008222,0.9719836169008222,0.28258495896887403,0.9447521515236044,0.82958984375,-2.8,linear
ipw,512,8,350,0.968246340751648,3.4396155423399004,-2.4713692015882525,2.4713692015882525,0.7185015799489702,6.107665730558956,0.82958984375,-2.8,linear
impute,512,8,350,2.161133289337158,3.4396155423399004,-1.2784822530027422,1.2784822530027422,0.37169335853536023,1.6345168712429676,0.82958984375,-2.8,linear
scope,512,8,350,1.9346964786973122,3.4396155423399004,-1.5049190636425882,1.5049190636425882,0.43752537023914667,2.2647813881148844,0.82958984375,-2.8,linear
naive,512,8,351,0.8296223878860474,3.452152029812016,-2.6225296419259685,2.6225296419259685,0.7596796488910068,6.877661722780348,0.826416015625,-2.8,linear
prox,512,8,351,4.433643817901611,3.452152029812016,0.9814917880895955,0.9814917880895955,0.28431302550225224,0.9633261300873114,0.826416015625,-2.8,linear
ipw,512,8,351,2.750903606414795,3.452152029812016,-0.7012484233972209,0.7012484233972209,0.2031337024967023,0.491749351317088,0.826416015625,-2.8,linear
impute,512,8,351,3.035231113433838,3.452152029812016,-0.41692091637817796,0.41692091637817796,0.12077130809354333,0.17382305051361965,0.826416015625,-2.8,linear
scope,512,8,351,2.563584348633977,3.452152029812016,-0.888567681178039,0.888567681178039,0.25739529241602527,0.7895525240341171,0.826416015625,-2.8,linear
naive,512,8,352,1.3455121517181396,3.445173092895598,-2.0996609411774583,2.0996609411774583,0.6094500579687089,4.40857606790621,0.809814453125,-2.8,linear
prox,512,8,352,4.701556205749512,3.445173092895598,1.2563831128539138,1.2563831128539138,0.36467924222580916,1.5784985262644904,0.809814453125,-2.8,linear
ipw,512,8,352,2.1370296478271484,3.445173092895598,-1.3081434450684495,1.3081434450684495,0.3797032572226963,1.7112392728755514,0.809814453125,-2.8,linear
impute,512,8,352,3.877455234527588,3.445173092895598,0.43228214163198997,0.43228214163198997,0.12547472361357195,0.18686784997393985,0.809814453125,-2.8,linear
scope,512,8,352,2.0051009230315726,3.445173092895598,-1.4400721698640253,1.4400721698640253,0.41799704428019724,2.073807854416882,0.809814453125,-2.8,linear
naive,512,8,353,2.284269094467163,3.4232669614924816,-1.1389978670253185,1.1389978670253185,0.33272247821675477,1.297316141088225,0.839599609375,-2.8,linear
prox,512,8,353,5.218794345855713,3.4232669614924816,1.7955273843632313,1.7955273843632313,0.5245069708441361,3.2239185879982672,0.839599609375,-2.8,linear
ipw,512,8,353,2.3407928943634033,3.4232669614924816,-1.0824740671290782,1.0824740671290782,0.3162108241354158,1.1717501060069682,0.839599609375,-2.8,linear
impute,512,8,353,2.526540756225586,3.4232669614924816,-0.8967262052668956,0.8967262052668956,0.2619504161825403,0.8041178872123667,0.839599609375,-2.8,linear
scope,512,8,353,2.5872604758042748,3.4232669614924816,-0.8360064856882068,0.8360064856882068,0.24421305585928457,0.698906844112746,0.839599609375,-2.8,linear
naive,512,8,354,0.9976761341094971,3.4074961313854293,-2.409819997275932,2.409819997275932,0.7072113670444993,5.807232419270974,0.833984375,-2.8,linear
prox,512,8,354,4.336207866668701,3.4074961313854293,0.9287117352832719,0.9287117352832719,0.2725496081211026,0.8625054872528661,0.833984375,-2.8,linear
ipw,512,8,354,0.7939226627349854,3.4074961313854293,-2.613573468650444,2.613573468650444,0.7670070244768876,6.830766276033513,0.833984375,-2.8,linear
impute,512,8,354,4.198761463165283,3.4074961313854293,0.7912653317798539,0.7912653317798539,0.2322131269619781,0.6261008252766823,0.833984375,-2.8,linear
scope,512,8,354,3.0169439355749494,3.4074961313854293,-0.39055219581047984,0.39055219581047984,0.11461559478034919,0.15253101765238739,0.833984375,-2.8,linear
naive,512,8,355,1.4673004150390625,3.42935563124068,-1.9620552162016174,1.9620552162016174,0.572135242646672,3.8496606714239756,0.812255859375,-2.8,linear
prox,512,8,355,5.086170196533203,3.42935563124068,1.6568145652925232,1.6568145652925232,0.4831270779266241,2.745034503765453,0.812255859375,-2.8,linear
ipw,512,8,355,1.58315110206604,3.42935563124068,-1.8462045291746398,1.8462045291746398,0.5383531857577325,3.4084711635449536,0.812255859375,-2.8,linear
impute,512,8,355,3.390446662902832,3.42935563124068,-0.03890896833784785,0.03890896833784785,0.011345854009247584,0.0015139078171156465,0.812255859375,-2.8,linear
scope,512,8,355,3.089061014253344,3.42935563124068,-0.340294616987336,0.340294616987336,0.09922990018513286,0.11580042635055769,0.812255859375,-2.8,linear
naive,512,8,356,1.4464212656021118,3.4671155590611757,-2.020694293459064,2.020694293459064,0.5828171167176864,4.083205427618026,0.830810546875,-2.8,linear
