method,n,T,seed,value,true,bias,mae,mae_rel,mse,missing,mnar_c0
naive,512,8,348,3.979598045349121,5.59275178391315,-1.613153738564029,1.613153738564029,0.28843649796940096,2.602264984243104,0.79638671875,-2.8
prox,512,8,348,5.4005842208862305,5.59275178391315,-0.19216756302691973,0.19216756302691973,0.0343601093793695,0.03692837227970517,0.79638671875,-2.8
ipw,512,8,348,4.085877895355225,5.59275178391315,-1.5068738885579256,1.5068738885579256,0.2694333570984251,2.2706689160176836,0.79638671875,-2.8
impute,512,8,348,2.0609750747680664,5.59275178391315,-3.531776709145084,3.531776709145084,0.6314917674880185,12.473446723259677,0.79638671875,-2.8
scope,512,8,348,2.4552640228067144,5.59275178391315,-3.137487761106436,3.137487761106436,0.5609917769157977,9.843829451092676,0.79638671875,-2.8
naive,512,8,349,4.140506267547607,5.570728824088072,-1.430222556540465,1.430222556540465,0.2567388580029458,2.0455365612371432,0.783935546875,-2.8
prox,512,8,349,5.691869735717773,5.570728824088072,0.12114091162970109,0.12114091162970109,0.021745971748953662,0.014675120470475048,0.783935546875,-2.8
ipw,512,8,349,4.1851959228515625,5.570728824088072,-1.3855329012365099,1.3855329012365099,0.24871663026306462,1.9197014204088603,0.783935546875,-2.8
impute,512,8,349,3.2748892307281494,5.570728824088072,-2.295839593359923,2.295839593359923,0.4121255343524555,5.2708794384390565,0.783935546875,-2.8
scope,512,8,349,2.3564420157249355,5.570728824088072,-3.214286808363137,3.214286808363137,0.5769957414664346,10.331639686417281,0.783935546875,-2.8
naive,512,8,350,4.120616436004639,5.5839462592889655,-1.4633298232843268,1.4633298232843268,0.26206015519043707,2.141334171713339,0.78369140625,-2.8
prox,512,8,350,5.631092548370361,5.5839462592889655,0.04714628908139584,0.04714628908139584,0.0084431846031769,0.002222772574146545,0.78369140625,-2.8
ipw,512,8,350,3.840663433074951,5.5839462592889655,-1.7432828262140143,1.7432828262140143,0.31219548779038503,3.039035012172721,0.78369140625,-2.8
impute,512,8,350,2.3114030361175537,5.5839462592889655,-3.2725432231714118,3.2725432231714118,0.5860628077728174,10.709539147525133,0.78369140625,-2.8
scope,512,8,350,2.0214023221852706,5.5839462592889655,-3.562543937103695,3.562543937103695,0.6379975328697618,12.691719303794295,0.78369140625,-2.8
naive,512,8,351,4.013689994812012,5.593763521052892,-1.5800735262408807,1.5800735262408807,0.28247056213478783,2.496632348327291,0.7861328125,-2.8
prox,512,8,351,5.432042121887207,5.593763521052892,-0.1617213991656854,0.1617213991656854,0.028911018236116855,0.02615381094810695,0.7861328125,-2.8
ipw,512,8,351,3.897416830062866,5.593763521052892,-1.6963466909900262,1.6963466909900262,0.30325677598017753,2.8775920960328114,0.7861328125,-2.8
impute,512,8,351,2.052114963531494,5.593763521052892,-3.5416485575213983,3.5416485575213983,0.63314234579133,12.543274504993402,0.7861328125,-2.8
scope,512,8,351,2.801797126265041,5.593763521052892,-2.7919663947878512,2.7919663947878512,0.49912127752270985,7.795076349624671,0.7861328125,-2.8
naive,512,8,352,4.151785850524902,5.585353458013329,-1.4335676074884267,1.4335676074884267,0.25666551244517594,2.055116085240092,0.7685546875,-2.8
prox,512,8,352,5.473013401031494,5.585353458013329,-0.11234005698183491,0.11234005698183491,0.020113329948825386,0.012620288402681916,0.7685546875,-2.8
ipw,512,8,352,4.233124732971191,5.585353458013329,-1.3522287250421376,1.3522287250421376,0.24210262344312153,1.828522524829085,0.7685546875,-2.8
impute,512,8,352,2.094712972640991,5.585353458013329,-3.490640485372338,3.490640485372338,0.6249632206112761,12.18457099812043,0.7685546875,-2.8
scope,512,8,352,2.28209289782765,5.585353458013329,-3.303260560185679,3.303260560185679,0.5914147752720068,10.911530328478205,0.7685546875,-2.8
naive,512,8,353,3.8893959522247314,5.579491162675261,-1.6900952104505294,1.6900952104505294,0.30291206871276066,2.856421820387819,0.7958984375,-2.8
prox,512,8,353,5.6450676918029785,5.579491162675261,0.06557652912771772,0.06557652912771772,0.011753137914511009,0.00430028117243841,0.7958984375,-2.8
ipw,512,8,353,3.9209980964660645,5.579491162675261,-1.6584930662091963,1.6584930662091963,0.29724808550713433,2.750599250663982,0.7958984375,-2.8
impute,512,8,353,1.9247074127197266,5.579491162675261,-3.6547837499555342,3.6547837499555342,0.6550388993183984,13.357444258939037,0.7958984375,-2.8
scope,512,8,353,2.602800896391442,5.579491162675261,-2.9766902662838186,2.9766902662838186,0.5335056870771262,8.860684941388831,0.7958984375,-2.8
naive,512,8,354,3.97403883934021,5.57036330399828,-1.5963244646580703,1.5963244646580703,0.28657456929465713,2.5482517964658746,0.78564453125,-2.8
prox,512,8,354,5.455125331878662,5.57036330399828,-0.11523797211961817,0.11523797211961817,0.020687694110885547,0.013279790218241895,0.78564453125,-2.8
ipw,512,8,354,3.888216733932495,5.57036330399828,-1.6821465700657852,1.6821465700657852,0.30198148276224257,2.8296170831840857,0.78564453125,-2.8
impute,512,8,354,2.605600357055664,5.57036330399828,-2.964762946942616,2.964762946942616,0.5322387042178338,8.789819331563866,0.78564453125,-2.8
scope,512,8,354,2.660336974720663,5.57036330399828,-2.9100263292776174,2.9100263292776174,0.5224123042726615,8.468253237088964,0.78564453125,-2.8
naive,512,8,355,4.356269836425781,5.586833866692402,-1.2305640302666205,1.2305640302666205,0.22026143243725213,1.5142878325860283,0.775390625,-2.8
prox,512,8,355,5.674403190612793,5.586833866692402,0.08756932392039118,0.08756932392039118,0.015674230881011546,0.0076683864918743955,0.775390625,-2.8
ipw,512,8,355,4.216640472412109,5.586833866692402,-1.3701933942802924,1.3701933942802924,0.24525400736347547,1.8774299377293489,0.775390625,-2.8
impute,512,8,355,2.409726619720459,5.586833866692402,-3.177107246971943,3.177107246971943,0.5686775949994195,10.094010458761637,0.775390625,-2.8
scope,512,8,355,2.818386171069682,5.586833866692402,-2.76844769562272,2.76844769562272,0.4955306997989787,7.664302643398749,0.775390625,-2.8
naive,512,8,356,4.153547286987305,5.59707013500686,-1.4435228480195557,1.4435228480195557,0.257906871488182,2.083758212754489,0.79345703125,-2.8
prox,512,8,356,5.4845404624938965,5.59707013500686,-0.11252967251296386,0.11252967251296386,0.020105103169807955,0.012662927195874895,0.79345703125,-2.8
ipw,512,8,356,3.1852080821990967,5.59707013500686,-2.4118620528077637,2.4118620528077637,0.43091510283617473,5.81707856177408,0.79345703125,-2.8
impute,512,8,356,2.0039937496185303,5.59707013500686,-3.59307638538833,3.59307638538833,0.6419566485178456,12.910197911235267,0.79345703125,-2.8
scope,512,8,356,2.9990975740584394,5.59707013500686,-2.597972560948421,2.597972560948421,0.46416651896130595,6.749461427440897,0.79345703125,-2.8
naive,512,8,357,4.067967414855957,5.577624800295873,-1.5096573854399162,1.5096573854399162,0.2706631298254114,2.279065421413284,0.78759765625,-2.8
prox,512,8,357,5.511019706726074,5.577624800295873,-0.06660509356979905,0.06660509356979905,0.011941479743539917,0.004436238489441686,0.78759765625,-2.8
ipw,512,8,357,4.207059383392334,5.577624800295873,-1.3705654169035393,1.3705654169035393,0.2457256387756372,1.8784495620119723,0.78759765625,-2.8
impute,512,8,357,2.1975693702697754,5.577624800295873,-3.380055430026098,3.380055430026098,0.6060026536469069,11.42477471004891,0.78759765625,-2.8
scope,512,8,357,2.0351794302394492,5.577624800295873,-3.542445370056424,3.542445370056424,0.6351171864175069,12.548919199834195,0.78759765625,-2.8
naive,512,8,358,4.1463189125061035,5.580842645825462,-1.4345237333193586,1.4345237333193586,0.25704428960963444,2.05785834145651,0.7744140625,-2.8
prox,512,8,358,5.776124477386475,5.580842645825462,0.19528183156101253,0.19528183156101253,0.034991459884124436,0.03813499373782367,0.7744140625,-2.8
ipw,512,8,358,7.872189044952393,5.580842645825462,2.2913463991269305,2.2913463991269305,0.41057355394904127,5.2502683207919505,0.7744140625,-2.8
impute,512,8,358,2.29964542388916,5.580842645825462,-3.281197221936302,3.281197221936302,0.5879393901905974,10.766255209242505,0.7744140625,-2.8
scope,512,8,358,2.1233293724456352,5.580842645825462,-3.457513273379827,3.457513273379827,0.6195324779432885,11.954398035597686,0.7744140625,-2.8
naive,512,8,359,4.142582893371582,5.584296113034202,-1.4417132196626197,1.4417132196626197,0.2581727742369434,2.078537007749957,0.772216796875,-2.8
prox,512,8,359,5.699018955230713,5.584296113034202,0.11472284219651119,0.11472284219651119,0.02054383218123744,0.013161330521645608,0.772216796875,-2.8
ipw,512,8,359,4.083620071411133,5.584296113034202,-1.500676041623069,1.500676041623069,0.26873145894258166,2.2520285819014827,0.772216796875,-2.8
impute,512,8,359,2.95080828666687,5.584296113034202,-2.6334878263673316,2.6334878263673316,0.47158814164968016,6.935258131624932,0.772216796875,-2.8
scope,512,8,359,2.2394033182631903,5.584296113034202,-3.3448927947710114,3.3448927947710114,0.5989819893260602,11.188307808511027,0.772216796875,-2.8
naive,512,8,360,4.120013236999512,5.594106262846472,-1.47409302584696,1.47409302584696,0.26350822751387837,2.1729502488506465,0.790771484375,-2.8
prox,512,8,360,5.53539514541626,5.594106262846472,-0.058711117430211957,0.058711117430211957,0.010495173790341577,0.0034469953099041384,0.790771484375,-2.8
ipw,512,8,360,4.105650901794434,5.594106262846472,-1.4884553610520381,1.4884553610520381,0.26607563230210457,2.2154993618445533,0.790771484375,-2.8
impute,512,8,360,2.334901809692383,5.594106262846472,-3.259204453154089,3.259204453154089,0.5826139690624494,10.622413667459444,0.790771484375,-2.8
scope,512,8,360,2.308547495110476,5.594106262846472,-3.2855587677359956,3.2855587677359956,0.5873250548630429,10.794896416246875,0.790771484375,-2.8
naive,512,8,361,4.00745964050293,5.572628156227578,-1.5651685157246487,1.5651685157246487,0.280867208764957,2.4497524826156996,0.778076171875,-2.8
prox,512,8,361,5.539643287658691,5.572628156227578,-0.03298486856888694,0.03298486856888694,0.0059190865861066585,0.0010880015545067455,0.778076171875,-2.8
ipw,512,8,361,4.055572509765625,5.572628156227578,-1.5170556464619533,1.5170556464619533,0.2722334245048449,2.301457834462095,0.778076171875,-2.8
impute,512,8,361,2.349764108657837,5.572628156227578,-3.2228640475697414,3.2228640475697414,0.57833825570581,10.386852669117616,0.778076171875,-2.8
scope,512,8,361,2.7211580384728578,5.572628156227578,-2.8514701177547206,2.8514701177547206,0.5116921563424464,8.13088183244812,0.778076171875,-2.8
naive,512,8,362,4.184685707092285,5.571756730889415,-1.3870710237971302,1.3870710237971302,0.2489468027394859,1.923966025057619,0.764892578125,-2.8
prox,512,8,362,5.483712673187256,5.571756730889415,-0.0880440577021595,0.0880440577021595,0.01580184885209536,0.007751756096661192,0.764892578125,-2.8
ipw,512,8,362,4.306434631347656,5.571756730889415,-1.2653220995417591,1.2653220995417591,0.22709571875722878,1.6010400155887654,0.764892578125,-2.8
impute,512,8,362,2.289208173751831,5.571756730889415,-3.2825485571375843,3.2825485571375843,0.5891406814190887,10.775125029966036,0.764892578125,-2.8
scope,512,8,362,2.117523609574229,5.571756730889415,-3.4542331213151862,3.4542331213151862,0.6199540446848959,11.931726456390853,0.764892578125,-2.8
naive,512,8,363,4.365825653076172,5.577326719496129,-1.2115010664199568,1.2115010664199568,0.21721895225987536,1.4677348339366927,0.78515625,-2.8
prox,512,8,363,5.624889373779297,5.577326719496129,0.04756265428316819,0.04756265428316819,0.00852785871713557,0.0022622060824601777,0.78515625,-2.8
ipw,512,8,363,3.604118824005127,5.577326719496129,-1.9732078954910017,1.9732078954910017,0.3537909817248911,3.893549398828028,0.78515625,-2.8
impute,512,8,363,2.428865432739258,5.577326719496129,-3.148461286756871,3.148461286756871,0.5645108212418497,9.91280847420673,0.78515625,-2.8
scope,512,8,363,1.7169157498133862,5.577326719496129,-3.8604109696827424,3.8604109696827424,0.6921615253752792,14.902772854846852,0.78515625,-2.8
naive,512,8,364,3.927938222885132,5.582427413226614,-1.654489190341482,1.654489190341482,0.29637451020347366,2.7373344809568128,0.763916015625,-2.8
prox,512,8,364,5.684148788452148,5.582427413226614,0.1017213752255346,0.1017213752255346,0.0182217103234559,0.010347238177774004,0.763916015625,-2.8
ipw,512,8,364,4.01093864440918,5.582427413226614,-1.5714887688174342,1.5714887688174342,0.28150635064131035,2.4695769505193352,0.763916015625,-2.8
impute,512,8,364,2.1907055377960205,5.582427413226614,-3.3917218754305933,3.3917218754305933,0.6075711557654084,11.503777280274422,0.763916015625,-2.8
scope,512,8,364,3.241216102750834,5.582427413226614,-2.3412113104757797,2.3412113104757797,0.41938947650777814,5.481270400299717,0.763916015625,-2.8
naive,512,8,365,4.193966865539551,5.577185541472973,-1.3832186759334224,1.3832186759334224,0.24801374557965752,1.9132939054510103,0.76904296875,-2.8
prox,512,8,365,5.619456768035889,5.577185541472973,0.04227122656291549,0.04227122656291549,0.007579311509107758,0.0017868565951333318,0.76904296875,-2.8
ipw,512,8,365,4.428640365600586,5.577185541472973,-1.1485451758723872,1.1485451758723872,0.20593633963431823,1.319156021019733,0.76904296875,-2.8
impute,512,8,365,2.1740899085998535,5.577185541472973,-3.4030956328731197,3.4030956328731197,0.6101815346767787,11.5810598864801,0.76904296875,-2.8
scope,512,8,365,2.649170166882721,5.577185541472973,-2.9280153745902524,2.9280153745902524,0.5249987386679166,8.573274033836896,0.76904296875,-2.8
naive,512,8,366,4.277556896209717,5.557932451231435,-1.2803755550217186,1.2803755550217186,0.23036903853303112,1.639361561897174,0.77587890625,-2.8
prox,512,8,366,5.269266605377197,5.557932451231435,-0.28866584585423816,0.28866584585423816,0.05193763119418271,0.08332797056274278,0.77587890625,-2.8
ipw,512,8,366,6.5397210121154785,5.557932451231435,0.9817885608840431,0.9817885608840431,0.17664636436279726,0.9639087782827603,0.77587890625,-2.8
impute,512,8,366,2.294034719467163,5.557932451231435,-3.2638977317642723,3.2638977317642723,0.587250341813908,10.653028403415961,0.77587890625,-2.8
scope,512,8,366,1.9200737523106253,5.557932451231435,-3.63785869892081,3.63785869892081,0.6545345289532609,13.23401591331381,0.77587890625,-2.8
naive,512,8,367,3.751241683959961,5.576775136257971,-1.8255334522980098,1.8255334522980098,0.32734571642114785,3.33257238545909,0.798828125,-2.8
prox,512,8,367,5.4880523681640625,5.576775136257971,-0.08872276809390822,0.08872276809390822,0.01590933217247153,0.00787172957824542,0.798828125,-2.8
ipw,512,8,367,3.5420188903808594,5.576775136257971,-2.0347562458771113,2.0347562458771113,0.36486252290287563,4.140232980135916,0.798828125,-2.8
impute,512,8,367,1.5646461248397827,5.576775136257971,-4.012129011418188,4.012129011418188,0.719435321200764,16.097179204263487,0.798828125,-2.8
scope,512,8,367,2.5365447577589753,5.576775136257971,-3.0402303784989955,3.0402303784989955,0.5451592191215723,9.243000754348145,0.798828125,-2.8
naive,512,8,368,4.219822406768799,5.58315924607296,-1.3633368393041616,1.3633368393041616,0.24418734612721193,1.8586873374038613,0.775146484375,-2.8
prox,512,8,368,5.66984748840332,5.58315924607296,0.08668824233035988,0.08668824233035988,0.015526736478335986,0.007514851358327198,0.775146484375,-2.8
ipw,512,8,368,4.168607234954834,5.58315924607296,-1.4145520111181265,1.4145520111181265,0.25336049873789346,2.000957392158336,0.775146484375,-2.8
impute,512,8,368,2.039890766143799,5.58315924607296,-3.5432684799291616,3.5432684799291616,0.63463503793509,12.554751520859512,0.775146484375,-2.8
scope,512,8,368,2.899580396694167,5.58315924607296,-2.6835788493787933,2.6835788493787933,0.4806559747093634,7.201595440833208,0.775146484375,-2.8
naive,512,8,369,4.321569442749023,5.5890642537422,-1.2674948109931767,1.2674948109931767,0.2267812201558635,1.6065430958946287,0.77294921875,-2.8
prox,512,8,369,5.579051494598389,5.5890642537422,-0.0100127591438115,0.0100127591438115,0.001791491149365009,0.00010025534567198081,0.77294921875,-2.8
ipw,512,8,369,4.606738090515137,5.5890642537422,-0.9823261632270635,0.9823261632270635,0.17575860978326374,0.9649646909604033,0.77294921875,-2.8
impute,512,8,369,2.1141138076782227,5.5890642537422,-3.4749504460639775,3.4749504460639775,0.62174100856638,12.075280602600236,0.77294921875,-2.8
scope,512,8,369,2.223056357060113,5.5890642537422,-3.366007896682087,3.366007896682087,0.6022489175049922,11.330009160526167,0.77294921875,-2.8
naive,512,8,370,4.030918121337891,5.594569563106532,-1.5636514417686413,1.5636514417686413,0.2794945033984675,2.4450058313451506,0.772216796875,-2.8
prox,512,8,370,5.560727119445801,5.594569563106532,-0.03384244366073119,0.03384244366073119,0.006049159507088028,0.0011453109929297647,0.772216796875,-2.8
ipw,512,8,370,3.9221322536468506,5.594569563106532,-1.6724373094596814,1.6724373094596814,0.29893940732967067,2.7970465540727383,0.772216796875,-2.8
impute,512,8,370,1.5487267971038818,5.594569563106532,-4.04584276600265,4.04584276600265,0.7231731986465978,16.368843687215975,0.772216796875,-2.8
scope,512,8,370,2.352742658304475,5.594569563106532,-3.241826904802057,3.241826904802057,0.5794595756178152,10.509441680698485,0.772216796875,-2.8
naive,1024,8,321,4.3095927238464355,5.576198398424537,-1.2666056745781011,1.2666056745781011,0.22714501602668222,1.6042899348734467,0.780029296875,-2.8
prox,1024,8,321,5.381976127624512,5.576198398424537,-0.19422227080002497,0.19422227080002497,0.03483058831889828,0.03772229047471823,0.780029296875,-2.8
ipw,1024,8,321,4.010694980621338,5.576198398424537,-1.5655034178031988,1.5655034178031988,0.28074743865740254,2.450800951153497,0.780029296875,-2.8
impute,1024,8,321,1.4740803241729736,5.576198398424537,-4.102118074251563,4.102118074251563,0.7356477982222708,16.827372695101353,0.780029296875,-2.8
scope,1024,8,321,2.053536834792129,5.576198398424537,-3.5226615636324077,3.5226615636324077,0.6317317483946909,12.40914449189312,0.780029296875,-2.8
naive,1024,8,322,4.081613063812256,5.5800476240870704,-1.4984345602748146,1.4984345602748146,0.26853436766500133,2.245306131425977,0.7799072265625,-2.8
prox,1024,8,322,5.439434051513672,5.5800476240870704,-0.14061357257339857,0.14061357257339857,0.025199349906337726,0.019772176791854428,0.7799072265625,-2.8
ipw,1024,8,322,3.877598524093628,5.5800476240870704,-1.7024490999934425,1.7024490999934425,0.30509580109040263,2.8983329380684824,0.7799072265625,-2.8
impute,1024,8,322,1.4341275691986084,5.5800476240870704,-4.145920054888462,4.145920054888462,0.7429900843483858,17.18865310152635,0.7799072265625,-2.8
scope,1024,8,322,2.73482384596475,5.5800476240870704,-2.8452237781223206,2.8452237781223206,0.5098923826098736,8.095298347592653,0.7799072265625,-2.8
naive,1024,8,323,4.088205337524414,5.58606117568423,-1.4978558381598157,1.4978558381598157,0.2681416817774727,2.243572111909444,0.7862548828125,-2.8
prox,1024,8,323,5.470697402954102,5.58606117568423,-0.11536377273012821,0.11536377273012821,0.020652078289493035,0.013308800058528674,0.7862548828125,-2.8
ipw,1024,8,323,3.9410958290100098,5.58606117568423,-1.64496534667422,1.64496534667422,0.2944767869415125,2.705910991759037,0.7862548828125,-2.8
impute,1024,8,323,2.705054759979248,5.58606117568423,-2.8810064157049817,2.8810064157049817,0.5157491701390274,8.300197967333267,0.7862548828125,-2.8
scope,1024,8,323,2.2342931081144073,5.58606117568423,-3.3517680675698225,3.3517680675698225,0.6000235160617031,11.234349178780741,0.7862548828125,-2.8
naive,1024,8,324,4.374640464782715,5.570746757592436,-1.1961062928097208,1.1961062928097208,0.21471202064239117,1.4306702636990136,0.7728271484375,-2.8
prox,1024,8,324,5.3671345710754395,5.570746757592436,-0.2036121865169962,0.2036121865169962,0.03655024997133298,0.04145792249823205,0.7728271484375,-2.8
ipw,1024,8,324,4.254283905029297,5.570746757592436,-1.3164628525631388,1.3164628525631388,0.2363171240496467,1.7330744421786766,0.7728271484375,-2.8
impute,1024,8,324,2.2930052280426025,5.570746757592436,-3.277741529549833,3.277741529549833,0.5883845868747419,10.74358953453568,0.7728271484375,-2.8
scope,1024,8,324,2.0900372282769957,5.570746757592436,-3.48070952931544,3.48070952931544,0.6248191994316633,12.115338827467312,0.7728271484375,-2.8
naive,1024,8,325,4.246946334838867,5.5797078215688005,-1.3327614867299333,1.3327614867299333,0.2388586516265312,1.7762531805105823,0.7777099609375,-2.8
prox,1024,8,325,5.542496204376221,5.5797078215688005,-0.037211617192579816,0.037211617192579816,0.0066690978062928985,0.0013847044540871017,0.7777099609375,-2.8
ipw,1024,8,325,3.952199935913086,5.5797078215688005,-1.6275078856557146,1.6275078856557146,0.29168335291042563,2.6487819178715344,0.7777099609375,-2.8
impute,1024,8,325,2.4002439975738525,5.5797078215688005,-3.179463823994948,3.179463823994948,0.5698262213129655,10.108990208092578,0.7777099609375,-2.8
scope,1024,8,325,2.4341789521093116,5.5797078215688005,-3.145528869459489,3.145528869459489,0.5637443697858513,9.89435186860309,0.7777099609375,-2.8
naive,1024,8,326,4.080265045166016,5.550111498349327,-1.4698464531833118,1.4698464531833118,0.26483187835423894,2.1604485959355615,0.79052734375,-2.8
prox,1024,8,326,5.400381565093994,5.550111498349327,-0.14972993325533324,0.14972993325533324,0.0269778243734139,0.022419052912646547,0.79052734375,-2.8
ipw,1024,8,326,4.112292766571045,5.550111498349327,-1.4378187317782825,1.4378187317782825,0.25906123367177536,2.0673227054525087,0.79052734375,-2.8
impute,1024,8,326,2.5745251178741455,5.550111498349327,-2.975586380475182,2.975586380475182,0.5361309194166926,8.854114307669393,0.79052734375,-2.8
scope,1024,8,326,2.3208386329892225,5.550111498349327,-3.229272865360105,3.229272865360105,0.5818392777010932,10.428203238951061,0.79052734375,-2.8
naive,1024,8,327,4.185308456420898,5.567441274885624,-1.3821328184647257,1.3821328184647257,0.24825278799067707,1.9102911278772463,0.7808837890625,-2.8
prox,1024,8,327,5.432582378387451,5.567441274885624,-0.13485889649817295,0.13485889649817295,0.024222778443396056,0.018186921964704925,0.7808837890625,-2.8
ipw,1024,8,327,0.15495291352272034,5.567441274885624,-5.412488361362904,5.412488361362904,0.9721680201241272,29.29503026188889,0.7808837890625,-2.8
impute,1024,8,327,0.5457005500793457,5.567441274885624,-5.021740724806278,5.021740724806278,0.9019836001609992,25.21787990717789,0.7808837890625,-2.8
scope,1024,8,327,2.2133770703687143,5.567441274885624,-3.35406420451691,3.35406420451691,0.6024426731983472,11.24974668802165,0.7808837890625,-2.8
naive,1024,8,328,4.27233362197876,5.592509258889938,-1.320175636911178,1.320175636911178,0.23606141282870594,1.7428637122938342,0.7857666015625,-2.8
prox,1024,8,328,5.447587966918945,5.592509258889938,-0.14492129197099235,0.14492129197099235,0.025913464826298367,0.02100218086654161,0.7857666015625,-2.8
ipw,1024,8,328,4.69691276550293,5.592509258889938,-0.895596493387008,0.895596493387008,0.16014215657548608,0.802093078967105,0.7857666015625,-2.8
impute,1024,8,328,2.3827733993530273,5.592509258889938,-3.2097358595369103,3.2097358595369103,0.5739348315668258,10.302404287997149,0.7857666015625,-2.8
scope,1024,8,328,2.131685486874391,5.592509258889938,-3.4608237720155466,3.4608237720155466,0.6188320147193621,11.977301180947917,0.7857666015625,-2.8
naive,1024,8,329,4.197458267211914,5.589710366904803,-1.3922520996928887,1.3922520996928887,0.249074103720301,1.938365909099257,0.7843017578125,-2.8
prox,1024,8,329,5.444942951202393,5.589710366904803,-0.14476741570241014,0.14476741570241014,0.025898911786116814,0.020957604649154426,0.7843017578125,-2.8
ipw,1024,8,329,4.245482444763184,5.589710366904803,-1.3442279221416191,1.3442279221416191,0.24048257135118078,1.8069487066651748,0.7843017578125,-2.8
impute,1024,8,329,2.6188058853149414,5.589710366904803,-2.9709044815898613,2.9709044815898613,0.5314952451167777,8.826273438730723,0.7843017578125,-2.8
scope,1024,8,329,2.416397941958363,5.589710366904803,-3.1733124249464395,3.1733124249464395,0.5677060557081425,10.069911746319452,0.7843017578125,-2.8
naive,1024,8,330,3.875967502593994,5.577394886499366,-1.7014273839053722,1.7014273839053722,0.3050577229207573,2.894855142703079,0.786865234375,-2.8
prox,1024,8,330,5.318049430847168,5.577394886499366,-0.25934545565219835,0.25934545565219835,0.04649938921842697,0.06726006536744639,0.786865234375,-2.8
ipw,1024,8,330,3.830449342727661,5.577394886499366,-1.7469455437717052,1.7469455437717052,0.31321890942317154,3.051818732903819,0.786865234375,-2.8
impute,1024,8,330,1.4910147190093994,5.577394886499366,-4.086380167489967,4.086380167489967,0.732668252947528,16.69850287325533,0.786865234375,-2.8
scope,1024,8,330,2.4426642598667696,5.577394886499366,-3.1347306266325967,3.1347306266325967,0.5620420806531955,9.826536101548392,0.786865234375,-2.8
naive,1024,8,331,4.047971248626709,5.599368969912235,-1.551397721285526,1.551397721285526,0.2770665283216446,2.406834889609923,0.778076171875,-2.8
prox,1024,8,331,5.361233711242676,5.599368969912235,-0.2381352586695593,0.2381352586695593,0.042528945663191736,0.05670840142161793,0.778076171875,-2.8
ipw,1024,8,331,4.199119567871094,5.599368969912235,-1.4002494020411413,1.4002494020411413,0.2500727152586783,1.9606983879165738,0.778076171875,-2.8
impute,1024,8,331,2.256934642791748,5.599368969912235,-3.342434327120487,3.342434327120487,0.5969305371874568,11.171867231113383,0.778076171875,-2.8
scope,1024,8,331,2.648824135583656,5.599368969912235,-2.950544834328579,2.950544834328579,0.5269423840763303,8.705714819383061,0.778076171875,-2.8
naive,1024,8,332,3.9983105659484863,5.576812282479067,-1.5785017165305808,1.5785017165305808,0.283047310286888,2.49166766908999,0.7916259765625,-2.8
prox,1024,8,332,5.356479167938232,5.576812282479067,-0.2203331145408347,0.2203331145408347,0.03950879165021667,0.048546681363264586,0.7916259765625,-2.8
ipw,1024,8,332,4.038103103637695,5.576812282479067,-1.5387091788413718,1.5387091788413718,0.2759119548770911,2.367625937050689,0.7916259765625,-2.8
impute,1024,8,332,2.425711154937744,5.576812282479067,-3.151101127541323,3.151101127541323,0.5650362551096233,9.929438315992197,0.7916259765625,-2.8
scope,1024,8,332,2.476255995767314,5.576812282479067,-3.100556286711753,3.100556286711753,0.5559728622125074,9.613449287067775,0.7916259765625,-2.8
naive,1024,8,333,4.255104064941406,5.570849535110316,-1.3157454701689097,1.3157454701689097,0.23618398987020117,1.7311861422700054,0.7890625,-2.8
prox,1024,8,333,5.401598930358887,5.570849535110316,-0.16925060475142928,0.16925060475142928,0.030381471207349298,0.028645767208724537,0.7890625,-2.8
ipw,1024,8,333,4.246334075927734,5.570849535110316,-1.3245154591825816,1.3245154591825816,0.23775825407504084,1.754341201613645,0.7890625,-2.8
impute,1024,8,333,2.419060230255127,5.570849535110316,-3.151789304855189,3.151789304855189,0.5657645723495162,9.933775822199555,0.7890625,-2.8
scope,1024,8,333,2.420907859525347,5.570849535110316,-3.149941675584969,3.149941675584969,0.5654329121137522,9.922132559587041,0.7890625,-2.8
naive,1024,8,334,3.9847023487091064,5.58754985860498,-1.6028475098958737,1.6028475098958737,0.2868605292939703,2.5691201399794026,0.7852783203125,-2.8
prox,1024,8,334,5.271409511566162,5.58754985860498,-0.316140347038818,0.316140347038818,0.056579423009882085,0.09994471902582427,0.7852783203125,-2.8
ipw,1024,8,334,4.094404220581055,5.58754985860498,-1.4931456380239254,1.4931456380239254,0.2672272598560244,2.2294838963498753,0.7852783203125,-2.8
impute,1024,8,334,2.782297134399414,5.58754985860498,-2.805252724205566,2.805252724205566,0.5020541731516542,7.86944284666275,0.7852783203125,-2.8
scope,1024,8,334,2.5794133902104894,5.58754985860498,-3.0081364683944907,3.0081364683944907,0.5383641389368325,9.04888501248488,0.7852783203125,-2.8
naive,1024,8,335,4.215235233306885,5.578283586440336,-1.3630483531334514,1.3630483531334514,0.2443490604254582,1.857900812979814,0.7879638671875,-2.8
prox,1024,8,335,5.434275150299072,5.578283586440336,-0.1440084361412639,0.1440084361412639,0.025815904464111306,0.020738429679852486,0.7879638671875,-2.8
ipw,1024,8,335,4.103275299072266,5.578283586440336,-1.4750082873680705,1.4750082873680705,0.2644197385291621,2.1756494478044885,0.7879638671875,-2.8
